Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
Garam Jawani,1990,101,6,32,Thriller,hindi
Boloban,1988,126,6.9,24,Drama,bengali
Saahasam Swaasaga Saagipo,2016,154,6.9,1052,"Action, Romance",telugu
Muyal,2014,123,6.9,24,Drama,tamil
Varuthapadatha valibar sangam,2013,160,6.7,1499,"Comedy, Romance",tamil
The Key,2013,88,6.9,24,Drama,urdu
Uttarayan,1985,137.5,6.4,10,Unknown,hindi
Telugammayi,2011,126,6.9,24,Drama,telugu
Hingsha Protihingsha,2003,148,5.9,144.5,"Action, Drama, Romance",bengali
Veeramani,1994,145,6.9,24,Drama,tamil
Izzat Ki Roti,1993,126,5,74,Drama,hindi
Love Story 2050,2008,180,2.6,2313,"Action, Adventure, Drama",hindi
Lavari,2016,130,6.1,42,Comedy,hindi
Maachis,1996,160,7.8,2032,"Action, Crime, Drama",hindi
Pratham Kadam Phool,1969,126,7.5,8,Drama,bengali
Dost Dushman,1977,132,7.9,21,"Action, Adventure",bengali
Chitkar,2018,126,6,32,Thriller,gujarati
Mantramugdha,1977,125,6.9,24,Drama,bengali
Panchamukhi,2015,126,6.9,24,Drama,telugu
Ramdhanu: The Rainbow,2014,135,7.6,276,Drama,bengali
Gatham,2020,101,6,799,Thriller,telugu
Damayana,2020,122,6.3,94,"Comedy, Drama",kannada
Shyamal Uncle Turns Off the Lights,2012,65,6.3,19,Drama,bengali
Maha Shaktimaan,1985,109,6.1,15,"Action, Adventure, Fantasy",hindi
Vishwa Mohini,1933,137.5,6.4,10,Unknown,hindi
Fitting Master,2009,146,5.5,94,"Action, Comedy, Crime",telugu
Houn jau de,2009,134,6.1,42,Comedy,marathi
Swapnam,2018,126,6.9,24,Drama,telugu
Theertham,1987,137.5,6.4,10,Unknown,malayalam
Shanakht,2019,110,6.9,24,Drama,urdu
Chunar ABCD 2 Cover by Vivek Verma,2015,60,6.6,8,Music,hindi
Binodoner Dui Adhyay,2016,126,6.9,24,Drama,bengali
Rajangam,1981,137.5,6.4,10,Unknown,tamil
Jajsahaber Natni,1943,126,6.9,24,Drama,bengali
Amarajeevi,1983,159.5,6.4,5,"Musical, Drama, Romance",telugu
Bharat Bandh,1991,158,5.8,14,Drama,telugu
Terror Strike,2018,104,6.2,9,Action,hindi
Zindagi Aur Maut,2002,119,5.5,21,Action,hindi
Avali Javali,1981,137.5,6.4,10,Unknown,kannada
Vytharuni Raana,2021,137,5.5,21,Action,telugu
Peigal Jaakkirathai,2016,117,3.5,49,"Comedy, Horror, Thriller",tamil
Joseph,2018,138,8.1,3570,"Crime, Drama, Thriller",malayalam
Dhokha,2007,117,6.3,451,"Action, Drama, Romance",hindi
Kalyanikku Kalyanam,1959,137.5,6.4,10,Unknown,tamil
Bohat Khoob,1978,126,6.9,24,Drama,urdu
Pyaar Banam Khap Panchayat,2020,118,6.9,24,Drama,hindi
Bakula Namdev Ghotale,2007,139,6.2,30,Comedy,marathi
Desamudurs,2018,122,6.1,42,Comedy,telugu
Mena Gurjari,1975,126,6.9,24,Drama,gujarati
Kannu Pada Poguthaiya,2000,155,4.7,34,Family,tamil
Kanna Koduku,1973,154,6.1,42,Comedy,telugu
Kalishankar,2007,145,3.8,13,"Action, Drama, Romance",bengali
Thali Bhagyam,1966,140,6.1,10,Drama,tamil
Carry On Jatta 2,2018,149,6.9,1011,Comedy,punjabi
Vadhu Varulu,1976,143,6.4,10,Unknown,telugu
Mosagalaku Mosagaadu,1971,120.5,8.3,58,Adventure,telugu
Ei Poth Jodi Na Shesh Hoye,2019,126,6.9,24,Drama,bengali
Dhakti Sun,1986,137.5,6.4,10,Unknown,marathi
Puli Bidda,1981,137.5,4.6,10,Unknown,telugu
Sattathai Thiruthungal,1984,137.5,6.4,10,Unknown,tamil
Appuchesi Pappukudu,2008,136,5.8,17,Comedy,telugu
Ratanpur,2018,131,6.6,50,"Action, Mystery, Thriller",gujarati
Govinda Gopaala,2007,126,6.9,24,Drama,kannada
Kho Kho,2021,119,8.6,56,"Drama, Sport",malayalam
Way of Life,2005,95,6.6,11,Drama,hindi
The Dolphins,2014,134,6.2,19,Comedy,malayalam
Takkay Ki Ayegi Baraat,2011,130,8.3,7,"Comedy, Drama, Family",oriya
Aambala,2015,146,4.4,879,"Action, Comedy",tamil
Bishwapremik,1995,155,6.3,21,"Romance, Thriller",bengali
Rajamma @ Yahoo,2015,137,4.2,164,"Comedy, Drama",malayalam
India Pakistan,2015,157,5.6,281,"Comedy, Romance",tamil
Joo... Lakataka,1989,96,6.4,11,Unknown,telugu
Milana,2007,155,8,678,Romance,kannada
I.M.A Gujju,2018,134,5.9,22,Action,gujarati
Preme Naa Pranam,1993,126,6.9,24,Drama,telugu
The Gulf of Baluchistan,2011,22,7.5,37.5,Documentary,urdu
IPC 376,2019,126,6.9,24,Drama,tamil
Saanghuro,2013,126,8,44,Drama,nepali
Tarangini,1982,126,6.9,24,Drama,telugu
Naya Michhil,1972,137.5,6.4,10,Unknown,bengali
Hyderabad Love Story,2018,134,8.2,5,Romance,telugu
Nishi Kutum,2017,126,6.9,24,Drama,bengali
Kuladaivam,1960,137.5,6.4,10,Unknown,telugu
Lion,2015,143,3.4,333,"Action, Drama",telugu
Ab To Aaja Saajan Mere,1994,127,4.6,5,"Drama, Romance",hindi
Shobuj Sathi,1982,126,6.9,24,Drama,bengali
Onnam Vattom Kandappol,1999,130,6.1,42,Comedy,malayalam
Madhuchandra,1967,148,7.1,10,"Comedy, Romance",marathi
Mannavan Vandanadi,1975,137.5,6.4,10,Unknown,tamil
Love Ke Funday,2016,132,6.6,13,Comedy,hindi
Antervyathaa,2020,90,6.9,24,Drama,hindi
Tonsil,1956,126,6.6,9,Drama,bengali
Kaarni,2018,120,6,32,Thriller,kannada
Karate,1983,127,6.3,55,"Action, Drama, Musical",hindi
Moggina Manasu,2008,149,7.2,122,"Music, Romance",kannada
Action Lady,2005,137,5.5,21,Action,bengali
Rabbit Hole,2017,15,7.8,10,"Short, Drama",malayalam
Babar Khan,1985,137.5,6.4,10,Unknown,punjabi
Jhalle,2019,129,6.1,132,Comedy,punjabi
Aanakkorumma,1985,122,6.4,10,Unknown,malayalam
Bharatamlo Sankharavam,1984,137.5,6.4,10,Unknown,telugu
Farz Aur Kanoon,1982,144,5.6,19,"Action, Drama",hindi
Aasai Mugam,1965,145,6.6,18,Unknown,tamil
Maha Nagara,2006,126,6.9,24,Drama,kannada
Madham,2020,94,6,13,Crime,tamil
Anbu Thozhi,2007,126,6.9,24,Drama,tamil
Almia,2019,15,7.8,10,"Short, Drama",urdu
Gandara Gandadu,1972,157,6.9,24,Drama,telugu
Kathodu Kathoram,1985,126,7,108,Drama,malayalam
Vishnuvardhana,2011,169,7.2,631,"Action, Comedy, Thriller",kannada
Patiala House,2011,140,5.6,8723,"Drama, Sport",punjabi
Olave Vismaya,2010,126,6.9,24,Drama,kannada
Jungle Hero,2002,145,5.6,5,"Action, Comedy",hindi
Raman Thediya Seethai,2008,145,7.1,112,Drama,tamil
Mouchuki Forest Bungalow,2016,97,6.6,18,Horror,bengali
Othalanga Thuruthu,2019,130,9.3,22,Comedy,malayalam
Purna Satya,1997,137,5.5,21,Action,hindi
Sapni,1963,126,6.9,24,Drama,punjabi
Parthasarathi,2018,126,6.9,24,Drama,kannada
Sati Vaishalini,1959,137.5,6.4,10,Unknown,hindi
Chupkatha,2012,136,6.7,61.5,"Drama, Romance",bengali
Sangharsh Yatra,2017,127.5,8,7,Biography,marathi
Butt Te Bhatti,2003,141.5,8.9,35,"Action, Adventure, Comedy",punjabi
Mishor Kumari,1970,126,6.9,24,Drama,bengali
Witness,1995,108,5.95,17.5,Crime,tamil
Jo Darr Gaya Woh Marr Gaya,1995,137.5,3.7,36,Unknown,urdu
Fancy Dress,2019,124,4.3,29,"Comedy, Thriller",malayalam
Sajghar,1955,137.5,6.4,10,Unknown,bengali
Swecha,2020,139,6.9,24,Drama,telugu
Dil Ne Ikaar Kiya,1992,133,6.2,31,Romance,hindi
Savdhan-Ek Adbhut Kahani,2019,90,5,22,Horror,hindi
Abaddham,2006,126,5,8,Drama,telugu
Indira M.A.,1934,158,6.4,10,Unknown,hindi
Noottonnu Raavukal,1990,137.5,6.4,10,Unknown,malayalam
Mohananayanagal,2001,137.5,6.4,10,Unknown,malayalam
Wedding Cha Shinema,2019,137,6.8,135,Comedy,marathi
Asai Alaigal,1963,137.5,6.4,10,Unknown,tamil
Agar Aap Chahein,1992,124,6.5,18,Family,hindi
Birkhelai Chinchhas,2014,126,6.9,24,Drama,nepali
Vellachi,2013,137.5,6.4,10,Unknown,tamil
Jawani Diwani: A Youthful Joyride,2006,111,2.9,460,Romance,hindi
Adayalangal,2008,99,8.3,6,Drama,malayalam
Molla Barir Bou,2005,156,6.9,415,"Comedy, Drama, Family",bengali
35/100 Just Pass,2010,126,6.9,24,Drama,kannada
Hope,2006,106,6.4,8,Drama,telugu
Reti,2016,126,6.9,24,Drama,marathi
Dosti Dushmani,1986,152,5.8,68,"Action, Drama",hindi
C/O Sir,2013,135,7.3,310,"Crime, Thriller",bengali
Hello Mister Zamindar,1965,138,6.1,10,Unknown,tamil
Kartar Singh,1959,151,7.8,14,"Drama, Musical",punjabi
Parannu Parannu Parannu,1984,153,6.7,44,"Drama, Romance",malayalam
Port of Entry,2017,11,8.4,9,"Documentary, Short",nepali
Kalikkalam,1990,127,7.1,283,"Comedy, Drama, Thriller",malayalam
kumkuma Bharina,1968,126,6.9,24,Drama,telugu
Nandri Meendum Varuga,1982,126,6.9,24,Drama,tamil
Jagajaala Killadi,2018,130,8.2,13,Comedy,tamil
Bad Freind,2005,124,6.5,106,"Drama, Thriller",hindi
Raavanan,2010,128,6.9,3465,"Action, Adventure, Drama",tamil
Amrutvel,1992,124,6.5,18,Family,marathi
Calcutta Mail,2003,128,5.7,474,"Action, Drama, Mystery",hindi
Fire,2002,137,5.9,10,Action,urdu
Vaaraayo Vennilaave,2018,137.5,6.4,10,Unknown,tamil
Shikshaa,1979,125,5.6,9,"Drama, Family",hindi
Insaan Jaag Utha,1959,135,6.8,38,"Drama, Family, Musical",hindi
Kyo Kii... Main Jhuth Nahin Bolta,2001,131,5.4,1996,"Action, Comedy, Drama",hindi
Samskaravantha,2009,126,6.9,24,Drama,kannada
Ammavum Neeye Appavum Neeye,1985,136,6.9,24,Drama,tamil
Kenjira,2019,126,6.9,24,Drama,malayalam
Bichar,1943,126,6.9,24,Drama,bengali
Ismat,1944,137.5,6.4,10,Unknown,hindi
Double DI Trouble,2014,108,6.1,269,Comedy,punjabi
Shirdi Ke Sai Baba,1977,140,7,223,"Biography, Drama",hindi
Dil Tohra Pyar Mein Pagal Ho Gail,2017,171,6.2,31,Romance,bhojpuri
College Bullodu,1992,130,6.3,13,Drama,telugu
Paath,2012,11,7.45,15.5,"Short, Thriller",nepali
Ezhu Muthal Onpathu Vare,1985,137.5,6.4,10,Unknown,malayalam
Memsaab,1971,138,6.1,17,Thriller,hindi
Annarth,2002,141.5,3.2,136,"Action, Crime, Drama",hindi
Chief Guest,1975,137.5,6.4,10,Unknown,malayalam
Rustom,1982,139,6.3,23,Drama,hindi
Surya Ply,2003,15,8.2,9.5,Short,nepali
Aasaan,2017,120,6,32,Thriller,tamil
Shubham,2006,126,6.9,24,Drama,kannada
Bali Umar,2000,120,6,32,Thriller,hindi
Hot Mashooka: A Dangerous Lover,2005,91,6,32,Thriller,hindi
Kanney Kalaimaaney,1988,137.5,6.4,10,Unknown,tamil
Madhya Rater Tara,1961,126,6.9,24,Drama,bengali
Second Innings,2009,112,4.75,88.5,"Action, Drama, Music",marathi
Dimple,1975,133,6.2,31,Romance,hindi
Ami Je Tomari,1998,127,6.9,24,Drama,bengali
Anney Anney,1983,137.5,6,9,Unknown,tamil
Suhaani Raat,1974,126,6.9,24,Drama,hindi
Assassin,2004,120,7.6,9,Drama,bengali
Velakkaran,1953,137.5,6.4,10,Unknown,malayalam
Bhrashtu,1978,137.5,6.4,10,Unknown,malayalam
Rowdy Rajani,1978,130,6.6,10,Musical,tamil
Srivari Muchatlu,1981,136,6.7,61.5,"Drama, Romance",telugu
Mad for Each Other,2017,130,6.1,42,Comedy,gujarati
Veer Baahubali,2005,137,4.7,7,Action,hindi
Kasidre Kailasa,1971,147,8.7,13,Unknown,kannada
Tama Gaun: The Copper VIllage,2015,89,7.5,37.5,Documentary,nepali
Athirshtam Azhaikkirathu,1976,137.5,6.4,10,Unknown,tamil
Mini Mol,1977,137.5,6.4,10,Unknown,malayalam
Anmol Ratan,1950,132,6.6,25,"Drama, Family",hindi
Undha..Ledha..?,2017,130,7.9,11,"Horror, Thriller",telugu
Raghav Radio,2021,126,6.9,24,Drama,hindi
Bokad,2012,126,6.9,24,Drama,marathi
Kattabomman,1993,140,5,13,Drama,tamil
Family Circus,2001,127,6.7,97,"Drama, Family",telugu
Monalisa,2004,145,3,18,Romance,telugu
Thooku Thooki,1954,137.5,6.7,16,Unknown,tamil
Ago Chumma Deda Rajaji,2005,133,6.2,31,Romance,bhojpuri
Pyaasi Aankhe,2001,120,6,32,Thriller,hindi
Navarathna,2020,138,4.6,127,Action,kannada
Nayika,2011,126,4,40,Drama,malayalam
Teriyan,2016,5,8,17,"Short, Music",urdu
I Don't Luv U,2013,120,5.8,24,Romance,hindi
Dholi Taro Dhol Waage,2008,160,3.3,6,Drama,gujarati
Hume Tumse Pyaar Kitna,2019,91,4.8,114,"Action, Drama, Romance",hindi
Jai Kesari Nandana,2019,126,6.9,24,Drama,kannada
Aaya Hai Dulha Dulhan Le Jayega (AHDDLJ),2018,,,,"Family, Music, Musical",hindi
Balgobin Bhagat,1996,137,5.5,21,Action,hindi
Udhyogastha,1967,137.5,6.4,10,Unknown,malayalam
Moksh To Maya,2019,113,4.3,39,Thriller,hindi
Banglar King Kong,2010,143,4.3,9,"Action, Adventure, Comedy",bengali
Kaddipudi,2013,135,7.4,717,"Crime, Drama, Thriller",kannada
Vantha Rajavathaan Varuven,2019,154,3.6,554,"Action, Comedy, Drama",tamil
Badmaa$h Company,2010,142,6,6359,"Comedy, Crime, Drama",hindi
Rudhra Thaandavam,1978,134,8.8,24,Drama,tamil
New Year,1989,125,5.4,17,"Crime, Drama",malayalam
Lorry,1981,114,6.8,15,Unknown,malayalam
Sudur Niharika,1976,126,6.9,24,Drama,bengali
Aanandam,2016,120,7.2,1634,"Adventure, Comedy, Drama",malayalam
Mr. Kerala,1969,137.5,6.4,10,Unknown,malayalam
Tumi Aru Moi,2020,93,6.9,24,Drama,assamese
Bambai Raat Ki Bahon Mein,1968,136,6,13,"Crime, Drama, Romance",hindi
Check,2021,140,6.1,516,Action,telugu
Naache Mayuri,1986,132,7.3,27,"Drama, Family",hindi
Silence: Can You Hear It,2021,136,6.4,2187,"Crime, Thriller",hindi
Woh Main Nahin,1974,142,7.2,29,Thriller,hindi
Maati Maay,2006,98,7.6,89,Drama,marathi
E Ee,2017,148,7,38,"Drama, Romance",telugu
Vivek,1985,126,6.9,24,Drama,hindi
Preethi Geethi Ityaadi,2014,120,6.9,24,Drama,kannada
Dhoondte Reh Jaaoge!,1998,130,5,38,"Comedy, Drama, Family",hindi
Parinamam,2003,125,6.8,8,Unknown,malayalam
Binisutoy: Without strings,2020,94,6.9,24,Drama,bengali
Varasatwam,1964,137.5,6.4,10,Unknown,telugu
Naku Pellam Kavali,1987,131,6.6,17,"Comedy, Drama",telugu
Katham Katham,2015,143,4.7,37,"Action, Thriller",tamil
Ekti Tarar Khonje: Beyond the Stars,2010,138,6.6,49,Thriller,bengali
Gor Bapa No Gotalo,2010,126,6.9,24,Drama,gujarati
Babul Sadqay Teray,1974,135,5.8,49,"Drama, Sci-Fi",punjabi
Ambili Ammavan,1986,137.5,6.4,10,Unknown,malayalam
Pyaar Impossible!,2010,140,4.6,3003,"Comedy, Romance",hindi
Kumkum the Dancer,1940,142,6.4,10,Unknown,hindi
Prem Aur Vasna,1981,133,6.2,31,Romance,hindi
Maa Voori Maharshi,2012,145,5.95,17.5,Crime,telugu
Chellata,2006,159,6.8,49,"Comedy, Drama",kannada
Mangalya Pallakku,1998,131,3.9,18,"Comedy, Drama",malayalam
Aha,1998,126,6.8,47,Drama,telugu
Love in Kerala,1968,137.5,6.4,10,Unknown,malayalam
Hanuman Junction,2001,158,6.8,164,"Drama, Action, Comedy",telugu
Waqt: The Race Against Time,2005,153,6.8,9428,"Comedy, Drama, Family",hindi
Ishq Brandy,2014,124,5.6,97,"Comedy, Romance",punjabi
Bhola in Bollywood,2004,130,6.6,18,Comedy,hindi
Bangaru Babu,2009,137.5,4.7,14,Unknown,telugu
Teens,2013,120,6,32,Thriller,malayalam
Bandhalu Anubhandhalu,1974,137.5,6.4,10,Unknown,telugu
Gachchi,2017,102,7.3,53,Comedy,marathi
K Ma Timro Sathi Banna Sakchhu,2012,142,6.2,31,Romance,nepali
Masala Republic,2014,135,5.2,103,"Comedy, Thriller",hindi
Beti Bete,1964,145,6.8,30,"Comedy, Drama, Family",hindi
Aatidonji Dina,2019,135,6.5,6,Comedy,tulu
Bhangover,2017,115,5,33,Comedy,hindi
Ke Amar Baba,1999,137,5.6,8,Action,bengali
Sabse Bada Joker,2000,126,6.9,24,Drama,hindi
Kammara Sambhavam,2018,182,7.3,980,"Action, Comedy, Drama",malayalam
Cant Stay Down,2018,124,6.35,21.5,Sport,hindi
Indian lady,1940,124,6.5,18,Family,hindi
Shyam Ki Jogan,1957,137.5,6.4,10,Unknown,hindi
Turning 30!!!,2011,121,5.1,368,"Comedy, Drama, Romance",hindi
Marainthirunthu Paarkum Marmam Enna,2018,120,5.5,47,Thriller,tamil
Kala Shah Kala,2019,140,7.3,472,Comedy,punjabi
Local,2020,126,6.9,24,Drama,kannada
Pariwar ae babu,2018,126,6.9,24,Drama,hindi
Unveiled: The Kohistan Video Scandal,2016,85,6.7,6,"Documentary, Crime",oriya
Ezhumin,2018,110,6.7,51,Action,tamil
Chander Bari,2007,126,6.9,27,Drama,bengali
No Entry: Pudhe Dhoka Aahey,2012,150,5.1,31,Comedy,marathi
8 x 10 Tasveer,2009,122,5.4,5405,"Action, Fantasy, Mystery",hindi
Maharani Yesubai,1954,116,6,77,"Action, Drama",marathi
Manaivi Solle Manthiram,1983,137.5,5.2,6,Unknown,tamil
Siddharth: The Prisoner,2009,133,6.6,105,"Crime, Drama, Thriller",hindi
Akad 2,2018,151,6.5,18,Family,hindi
Hum Saath-Saath Hain: We Stand United,1999,177,6.2,6859,"Drama, Musical",hindi
Jekara Charanva Mein Lagle Paranva,1964,137.5,6.4,10,Unknown,hindi
Sandiyar,2014,126,6.9,24,Drama,tamil
Ishtamanu Nooruvattom,1996,126,5.8,12,Drama,malayalam
Dil Hamar Mane Na,2020,126,6.9,24,Drama,bhojpuri
Jawani Ki Rail Kahi Choot Na Jaye,2019,143,6.9,24,Drama,bhojpuri
7 1/2 Phere: More Than a Wedding,2005,136,5.3,278,"Comedy, Drama",hindi
Kudi Balidare Swargasukha,1981,137.5,6.4,10,Unknown,kannada
Hamari Zaban,1955,137.5,6.4,10,Unknown,urdu
Famous Artist,2018,139,5,29,Drama,punjabi
Panthalu Pattimpulu,1968,147,6.9,24,Drama,telugu
Prakash Electronic,2017,126,4.9,9,Comedy,hindi
Akkarakazhchakal - The Movie,2011,120,7.8,79,Comedy,malayalam
Savdhan,1954,137.5,6.4,10,Unknown,hindi
Kya Yehi Pyaar Hai,2002,145,3.9,436,"Drama, Romance",hindi
Rudraksh,2004,143,2.6,1142,"Action, Fantasy, Sci-Fi",hindi
Ivide,2015,220,5.7,730,"Crime, Drama",malayalam
Alemari,2012,126,6.9,24,Drama,kannada
Tarikh,2018,120,6.7,13,Drama,bengali
Shatranj Ke Khilari,1977,129,7.7,3204,"Comedy, Drama, History",oriya
Sundharimarude Swapnangal,1978,137.5,6.4,10,Unknown,malayalam
Vellinakshatram,2004,156,4.8,257,"Horror, Mystery",malayalam
Beehad - The Ravine,2013,125,5.1,9,Drama,hindi
Prasad,2018,135,8,90,"Drama, Romance",nepali
It's My Love Story,2011,133,5.9,68,Romance,telugu
Bhargavacharitham Moonnam Khandam,2006,139,3,208,"Action, Comedy",malayalam
Been Ka Jadoo,1963,135.5,6.6,15,Fantasy,hindi
Bon Palashir Padabali,1973,224,6.4,20,Drama,bengali
Hemant Rana: Saili,2017,4,8.3,25,"Short, Music",nepali
Kutteem Kolum,2013,126,3.4,16,Drama,malayalam
Bidyesh: The Envy,2016,144,6,77,"Action, Drama",bengali
Maharana Pratap,1946,137.5,7,9,Unknown,hindi
Kadhal Desam,1996,158,6.8,442,"Comedy, Drama, Romance",tamil
Shri Datta Darshanam,1985,143,8.2,19,"Musical, Drama",telugu
Red: The Dark Side,2007,148,3.3,305,"Drama, Romance, Thriller",hindi
Behrupia,1960,126,6.9,24,Drama,punjabi
God Father,2020,140,5.6,142,"Action, Drama, Thriller",tamil
Dev Manoos,1970,137.5,6.4,10,Unknown,marathi
Aamrityu,2018,126,6.9,24,Drama,hindi
Dharala Prabhu,2020,145,6.8,620,"Comedy, Drama",tamil
Welcome to New York,2018,118,1.5,687,"Comedy, Drama",hindi
Golkonda Abbulu,1982,137.5,6.4,10,Unknown,telugu
Koodi Balona,1975,137.5,6.4,10,Unknown,kannada
Neps,2016,15,8.2,9.5,Short,nepali
Kannoor,1997,120,6,9,Thriller,malayalam
Shri Satyanarayan Vrat Katha,1997,126,6.9,24,Drama,hindi
Ivide Ellavarkkum Sugham,1987,147,5.9,19,Drama,malayalam
Mudiyanaya Puthran,1961,148,7.6,8,Unknown,malayalam
Antore Bahire,2012,126,7.2,9,Drama,bengali
Ik Si Daku,1987,137.5,6.4,10,Unknown,punjabi
7th Day,2014,134,6.9,2527,"Mystery, Thriller",malayalam
Faryad- A Wail from Kashmir,2016,26,,,"Short, History",urdu
Madhur Murli,1933,137.5,6.4,10,Unknown,hindi
Jaane Bahar Jaane Jigar,2005,120,6,32,Thriller,hindi
Valli,1933,137.5,6.4,10,Unknown,tamil
Kshetram,2011,126,4.8,6,Drama,telugu
A Dagger Through the Heart,2015,155,7.15,38.5,"Drama, Musical",marathi
Jalamarmaram,1999,126,6.9,24,Drama,malayalam
Pirivathilai,2019,137.5,6.4,10,Unknown,tamil
Mr. Hot Mr. Kool,2007,110,4,21,"Comedy, Drama, Romance",hindi
Ben,2015,115,7.3,158,"Drama, Family",malayalam
Reveal,2019,130,4.2,21,"Mystery, Thriller",kannada
Summer in America,2006,124,7.5,70,Family,malayalam
Aavarampoo,1992,136,6,30,"Drama, Romance",malayalam
Samjhota,1980,137.5,6.4,10,Unknown,urdu
Pratyabartan,1951,137.5,6.4,10,Unknown,bengali
Devineni,2021,122,5.8,1005,Drama,telugu
The Extraordinary Journey of the Fakir,2018,92,6.9,6569,"Adventure, Comedy, Drama",tamil
Pratyaghat,1994,125,7.3,10,Musical,bengali
Aag Aur Chingari,1994,133,4.3,12,Action,hindi
"Www.Meenabazar.,",2019,126,6.9,24,Drama,kannada
Alpha Adimai (Alpha Slave),2020,89,6,32,Thriller,tamil
Kirchiyan,2011,132,7.6,10,"Drama, Family",oriya
Kadhi Karishi Lagna Maze,1965,137.5,6.4,10,Unknown,marathi
Goal,2007,167,5.3,493,"Drama, Romance, Sport",malayalam
Half Serious,2013,168,5,21,"Comedy, Drama, Musical",bengali
Jodi No.1,2003,135,6.4,5,Romance,telugu
Ram Lakshman,1957,137.5,6.4,10,Unknown,hindi
Chakravarthy Thirumagan,2012,126,6.9,24,Drama,tamil
Sheba and Hercules,1967,137,5.5,21,Action,hindi
Chandragiri,2018,142,4.6,16,Drama,malayalam
R.K.Nagar,2019,110,5.3,123,Comedy,tamil
Dikro Maro Vahal No Varasdar,2015,175,6.7,61.5,"Drama, Romance",gujarati
Naaga,2006,126,6.9,24,Drama,kannada
Sixer,2007,126,6.9,24,Drama,kannada
Marmaveeran,1956,137.5,6.4,10,Unknown,tamil
Mare Javun Pele Paar,1968,137.5,6.4,10,Unknown,gujarati
Atheetham,2016,26,8.3,10,"Short, Drama, Family",malayalam
Sha Sa Ha,2020,21,8.4,9,"Documentary, Short",malayalam
Asa Ha Atarangi,2014,116,6.9,24,Drama,marathi
Ram Ki Janmabhoomi,2019,122,6.6,89,Drama,hindi
Adhinetha,2009,144,4.2,26,"Action, Drama",telugu
Kadathe,1981,137.5,6.4,10,Unknown,malayalam
Nepaali,2008,186,6.2,34,"Crime, Romance, Thriller",tamil
Natpuna Ennanu Theriyuma,2019,123,4.9,149,"Comedy, Drama",tamil
Jora: The Second Chapter,2020,121,7.7,56,"Action, Drama",punjabi
Bansari Bala,1936,137.5,6.4,10,Unknown,hindi
Achcham Madam Naanam Payirppu,2020,131,6.3,94,"Comedy, Drama",tamil
Parameshi Prema Prasanga,1985,137.5,7.3,11,Unknown,kannada
Dongata,2015,140,6.3,835,Comedy,telugu
Lootera,2013,136,7.3,14772,"Drama, Romance",hindi
Vanilla,2018,117,6.4,19,Thriller,kannada
Pahu Re Kiti Vaat,1963,126,6.9,24,Drama,marathi
Sant Ravidas Ki Amar Kahani,1983,135.5,8.5,6,Fantasy,hindi
Ek Nai Paheli,1984,126,6.8,54,Drama,hindi
Krishna Sudhaama,1943,137.5,6.4,10,Unknown,kannada
Santanam,1955,187,7,6,Drama,telugu
Ingu Kadhal Katrutharapadum,2013,119,6.4,10,Unknown,tamil
Birendra Krishna Bhadra,2019,66,8.5,10,Biography,bengali
Three Char Sau Bees,2010,167,3,22,"Crime, Drama",malayalam
Snehlata,1936,137.5,6.4,10,Unknown,hindi
Rukmini,1939,137.5,6.4,10,Unknown,bengali
Take 2,2016,99,6.9,24,Drama,urdu
Ana,2004,126,2.4,25,Drama,urdu
Kanchivaram,2008,117,8.1,613,Drama,tamil
Zakaas,2011,125,6.9,26,Comedy,marathi
Khabar,2020,126,6.9,24,Drama,hindi
Orikp,2003,137.5,6.4,10,Unknown,telugu
Resham,1952,126,6.9,24,Drama,hindi
Vaadu Nenu Kaadhu,2015,120,6,32,Thriller,telugu
Zehr E Ishq,1958,137.5,9.3,7,Unknown,urdu
Shurjokonna,1977,124,7.8,28,"Drama, Fantasy, Romance",bengali
Dooriyaan,1979,132,6.1,18,"Drama, Family",hindi
Manthra,2007,135,6.9,24,Drama,tamil
108 Teerthyatra,1987,132,6.4,328,"Comedy, Drama, Fantasy",hindi
Bicchugatthi Chapter 1,2020,141,8.1,16,"Action, History, Thriller",kannada
Prem Path,1994,133,6.2,31,Romance,hindi
Hum Chaar,2019,143,5.6,276,Drama,hindi
Kulambadikal,1986,137.5,6.4,10,Unknown,malayalam
Kunwara Badan,1973,126,6.9,24,Drama,hindi
Love Khichdi,2009,130,5.7,301,"Comedy, Drama, Romance",gujarati
Jag Jeondeyan De Mele,2009,160,6.8,69,"Drama, Romance",punjabi
Shaheed-E-Mohabbat Boota Singh,1999,121,7.7,186,"Biography, Drama, Musical",punjabi
Ustad 420,1969,136,5,41,"Action, Crime, Musical",hindi
Brij Sundari,1989,126,6.9,24,Drama,hindi
Zevar,1942,137.5,6.4,10,Unknown,hindi
Huli,2010,126,6.9,24,Drama,kannada
Paari,1966,121,6.2,31,Romance,bengali
DOA: Death of Amar,2014,90,7,28,Thriller,hindi
Onnanu Nammal,1984,115,5.7,16,"Comedy, Drama, Romance",malayalam
1000: Oru Note Paranja Katha,2015,130,2.2,6,Comedy,malayalam
Behula,1966,135.5,6.8,10,Fantasy,bengali
Ee Thanalil Ithiri Neram,1985,132,6.5,11,"Drama, Family",malayalam
Bhalobashar Bari,2018,126,6.9,24,Drama,bengali
Vikram Urvashi,1954,137.5,6.4,10,Unknown,bengali
Santhwanam,1991,126,5.8,11,Drama,malayalam
